== RENDER LOGGER ==
Study the following SDL_RenderCopyEx() calls to debug render-related issues.
Enable render logger mode on your computer by setting the RENDERLOGGER environmental variable.
frame:actor_id:actor_name

49:-1: dstrect 397.378 198.253 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 372.854 236.924 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 218.487 159.205 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 222.179 142.029 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 322.24 78.7025 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 394.476 133.738 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 288.831 259.43 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 228.78 126.405 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 271.917 86.0582 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 377.314 232.435 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 375.13 105.023 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 344.071 84.4613 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 226.961 129.983 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 401.83 167.257 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 281.423 82.3741 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 288.446 80.3952 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 249.746 100.229 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 274.294 254.711 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 340.17 83.0008 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 304.048 261.682 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 270.808 253.164 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 240.284 109.681 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 316.048 78.0746 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 401.867 169.891 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 393.094 130.659 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 251.781 98.5222 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 387.994 121.286 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 257.433 94.271 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
49:-1: dstrect 257.045 94.5415 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 262.172 50.5181 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 295.419 303.419 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 193.568 115.339 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 444.38 166.17 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 277.243 45.3383 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 370.868 54.1227 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 335.7 302.485 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 186.14 134.472 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 418.098 251.781 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 424.717 242.094 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 302.769 304.172 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 384.21 61.689 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 293.308 303.126 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 346.526 44.9852 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 403.975 77.3362 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 189.534 124.625 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 185.038 206.723 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 391.366 66.6592 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 438.251 212.77 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 316.951 304.459 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 411.205 84.8523 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 189.55 220.481 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 184.109 203.05 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 231.982 277.106 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 266.687 296.316 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 438.948 210.524 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 191.277 120.372 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 210.02 89.3763 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 226.596 72.3399 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 424.348 102.38 14.9333 14.9333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 314.547 74.2349 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 401.449 199.753 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 375.859 240.106 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 214.78 159.008 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 218.634 141.085 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 323.045 75.0055 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 398.421 132.434 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 288.183 263.59 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 225.521 124.782 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 270.534 82.6811 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 380.513 235.422 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 378.234 102.471 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 345.825 81.0147 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 223.623 128.516 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 406.095 167.41 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 280.453 78.8367 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 287.781 76.7719 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 247.398 97.4676 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 273.014 258.667 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 341.755 79.4907 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 304.062 265.941 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 269.376 257.052 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 237.526 107.331 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 316.583 74.3503 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 406.133 170.158 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 396.979 129.22 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 249.522 95.687 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 391.658 119.44 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 255.42 91.2509 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
50:-1: dstrect 255.015 91.5332 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 260.912 47.0874 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 295.167 307.652 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 190.229 113.872 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 448.642 166.244 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 276.44 41.7506 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 372.902 50.8012 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 336.668 306.689 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 182.576 133.586 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 421.563 254.449 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 428.384 244.469 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 302.74 308.427 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 386.648 58.5967 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 292.992 307.35 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 347.822 41.3868 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 407.012 74.7181 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 186.074 123.439 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 181.441 208.026 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 394.022 63.7175 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 442.328 214.256 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 317.352 308.724 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 414.461 82.4619 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 186.089 222.201 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 180.484 204.242 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 229.808 280.542 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 265.564 300.333 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 443.046 211.942 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 187.869 119.058 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 207.181 87.123 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 224.258 69.5704 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 428.003 100.521 14.4 14.4 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 314.998 70.5058 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 405.521 201.254 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 378.864 243.288 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 211.074 158.811 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 215.088 140.142 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 323.849 71.3085 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 402.367 131.13 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 287.535 267.751 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 222.262 123.159 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 269.151 79.3039 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 383.713 238.409 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 381.339 99.918 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 347.578 77.5681 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 220.286 127.048 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 410.36 167.563 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 279.483 75.2993 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 287.116 73.1485 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 245.051 94.7066 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 271.734 262.622 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 343.339 75.9806 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 304.076 270.2 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 267.945 260.94 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 234.767 104.981 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 317.119 70.626 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 410.4 170.426 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 400.864 127.782 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 247.263 92.8517 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 395.321 117.595 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 253.407 88.2308 19.2 19.2 angle 0 flip 0 renderscale 1 1
51:-1: dstrect 252.985 88.5248 19.2 19.2 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 259.653 43.6566 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 294.915 311.885 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 186.891 112.406 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 452.904 166.318 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 275.638 38.1628 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 374.937 47.4796 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 337.637 310.894 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 179.013 132.699 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 425.029 257.117 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 432.05 246.844 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 302.711 312.683 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 389.087 55.5044 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 292.676 311.574 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 349.119 37.7883 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 410.05 72.1 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 182.613 122.254 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 177.844 209.329 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 396.678 60.7759 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 446.404 215.742 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 317.752 312.988 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 417.718 80.0716 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 182.629 223.921 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 176.859 205.433 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 227.634 283.978 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 264.441 304.351 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 447.143 213.36 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 184.461 117.744 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 204.341 84.8698 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 221.921 66.8009 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 431.658 98.6616 13.8667 13.8667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 315.448 66.7766 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 409.592 202.755 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 381.869 246.47 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 207.367 158.614 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 211.542 139.198 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 324.654 67.6115 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 406.312 129.826 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 286.887 271.912 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 219.003 121.536 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 267.767 75.9267 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 386.912 241.396 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 384.443 97.3654 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 349.332 74.1215 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 216.948 125.581 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 414.625 167.716 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 278.513 71.762 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 286.452 69.5251 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 242.704 91.9455 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 270.455 266.578 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 344.923 72.4705 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 304.089 274.458 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 266.513 264.829 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 232.008 102.631 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 317.654 66.9017 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 414.667 170.694 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 404.749 126.344 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 245.004 90.0164 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 398.985 115.749 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 251.394 85.2107 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
52:-1: dstrect 250.955 85.5165 18.6667 18.6667 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 258.393 40.2258 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 294.663 316.118 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 183.553 110.939 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 457.166 166.392 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 274.835 34.5751 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 376.971 44.1581 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 338.606 315.098 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 175.449 131.812 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 428.495 259.785 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 435.716 249.218 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 302.681 316.939 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 391.526 52.4122 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 292.36 315.798 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 350.416 34.1899 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 413.087 69.4819 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 179.153 121.069 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 174.248 210.632 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 399.333 57.8343 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 450.48 217.227 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 318.153 317.253 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 420.975 77.6813 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 179.169 225.64 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 173.234 206.624 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 225.459 287.413 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 263.319 308.369 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 451.241 214.777 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 181.053 116.43 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 201.501 82.6165 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 219.583 64.0314 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 435.313 96.8024 13.3333 13.3333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 315.899 63.0476 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 413.664 204.256 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 384.874 249.653 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 203.661 158.417 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 207.996 138.254 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 325.459 63.9145 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 410.257 128.521 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 286.239 276.072 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 215.744 119.913 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 266.384 72.5495 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 390.111 244.383 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 387.547 94.8128 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 351.086 70.6749 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 213.61 124.113 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 418.89 167.87 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 277.543 68.2246 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 285.787 65.9017 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 240.356 89.1844 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 269.175 270.534 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 346.507 68.9604 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 304.103 278.717 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 265.082 268.717 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 229.25 100.281 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 318.19 63.1774 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 418.933 170.961 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 408.635 124.906 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 242.746 87.1812 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 402.648 113.904 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 249.381 82.1906 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
53:-1: dstrect 248.925 82.5082 18.1333 18.1333 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 257.134 36.7951 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 294.411 320.351 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 180.214 109.473 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 461.428 166.466 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 274.032 30.9874 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 379.005 40.8366 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 339.574 319.303 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 171.886 130.926 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 431.96 262.453 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 439.382 251.593 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 302.652 321.195 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 393.965 49.3199 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 292.044 320.022 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 351.713 30.5915 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 416.125 66.8638 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 175.692 119.884 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 170.651 211.934 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 401.989 54.8926 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 454.557 218.713 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 318.553 321.517 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 424.231 75.2909 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 175.709 227.36 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 169.609 207.816 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 223.285 290.849 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 262.196 312.386 12.8 12.8 angle 0 flip 0 renderscale 1 1
54:-1: dstrect 455.338 216.195 12.8 12.8 angle 0 flip 0 renderscale 1 1
